id,title,score,numericValue,numericUnit,website
largest-contentful-paint,Largest Contentful Paint,0.95,980.0,millisecond,http://dosaaf-koms.ru
first-contentful-paint,First Contentful Paint,0.94,840.0,millisecond,http://dosaaf-koms.ru
interactive,Time to Interactive,1.0,665.0,millisecond,http://rusartuor.ru
largest-contentful-paint,Largest Contentful Paint,0.98,742.5,millisecond,http://rusartuor.ru
first-contentful-paint,First Contentful Paint,0.98,665.0,millisecond,http://rusartuor.ru
interactive,Time to Interactive,1.0,820.5,millisecond,http://tsg-vrn.ru
largest-contentful-paint,Largest Contentful Paint,0.88,1265.5,millisecond,http://tsg-vrn.ru
first-contentful-paint,First Contentful Paint,0.97,735.0,millisecond,http://tsg-vrn.ru
interactive,Time to Interactive,1.0,1280.5,millisecond,http://fksno.ru
largest-contentful-paint,Largest Contentful Paint,0.83,1440.0,millisecond,http://fksno.ru
first-contentful-paint,First Contentful Paint,0.9,940.0,millisecond,http://fksno.ru
interactive,Time to Interactive,0.61,3943.0,millisecond,http://caskad-samara.ru
largest-contentful-paint,Largest Contentful Paint,0.98,769.5,millisecond,http://caskad-samara.ru
first-contentful-paint,First Contentful Paint,1.0,519.0,millisecond,http://caskad-samara.ru
interactive,Time to Interactive,0.85,2766.5,millisecond,http://21century.my1.ru
largest-contentful-paint,Largest Contentful Paint,0.3,3170.5,millisecond,http://21century.my1.ru
first-contentful-paint,First Contentful Paint,0.89,957.0,millisecond,http://21century.my1.ru
interactive,Time to Interactive,1.0,260.0,millisecond,http://samara-chess.ru
largest-contentful-paint,Largest Contentful Paint,0.59,2135.0,millisecond,http://samara-chess.ru
first-contentful-paint,First Contentful Paint,1.0,260.0,millisecond,http://samara-chess.ru
interactive,Time to Interactive,0.99,1501.0,millisecond,http://ulcrp.ru
largest-contentful-paint,Largest Contentful Paint,0.77,1603.5,millisecond,http://ulcrp.ru
first-contentful-paint,First Contentful Paint,0.88,980.0,millisecond,http://ulcrp.ru
interactive,Time to Interactive,0.94,2150.5,millisecond,http://mosipa.ru
largest-contentful-paint,Largest Contentful Paint,0.57,2193.0,millisecond,http://mosipa.ru
first-contentful-paint,First Contentful Paint,0.76,1190.0,millisecond,http://mosipa.ru
interactive,Time to Interactive,0.3,5748.0,millisecond,http://вело-город.рф
largest-contentful-paint,Largest Contentful Paint,0.54,2272.5,millisecond,http://вело-город.рф
first-contentful-paint,First Contentful Paint,0.94,826.0,millisecond,http://вело-город.рф
interactive,Time to Interactive,1.0,850.0,millisecond,http://siberiastar.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1073.0,millisecond,http://siberiastar.ru
first-contentful-paint,First Contentful Paint,0.93,850.0,millisecond,http://siberiastar.ru
interactive,Time to Interactive,1.0,629.0,millisecond,http://digitalfund.online
largest-contentful-paint,Largest Contentful Paint,0.99,672.0,millisecond,http://digitalfund.online
first-contentful-paint,First Contentful Paint,0.99,626.0,millisecond,http://digitalfund.online
interactive,Time to Interactive,1.0,1002.0,millisecond,http://sro-isa.ru
largest-contentful-paint,Largest Contentful Paint,0.95,976.5,millisecond,http://sro-isa.ru
first-contentful-paint,First Contentful Paint,0.88,976.5,millisecond,http://sro-isa.ru
interactive,Time to Interactive,0.7,3542.0,millisecond,http://silverlions.ru
largest-contentful-paint,Largest Contentful Paint,0.65,1947.0,millisecond,http://silverlions.ru
first-contentful-paint,First Contentful Paint,0.94,818.0,millisecond,http://silverlions.ru
interactive,Time to Interactive,0.92,2322.5,millisecond,http://referee.moscow
largest-contentful-paint,Largest Contentful Paint,0.52,2329.5,millisecond,http://referee.moscow
first-contentful-paint,First Contentful Paint,0.93,850.0,millisecond,http://referee.moscow
interactive,Time to Interactive,1.0,1249.0,millisecond,http://srobspb.ru
largest-contentful-paint,Largest Contentful Paint,0.98,791.0,millisecond,http://srobspb.ru
first-contentful-paint,First Contentful Paint,0.97,730.0,millisecond,http://srobspb.ru
interactive,Time to Interactive,1.0,193.0,millisecond,http://jmp.ru
largest-contentful-paint,Largest Contentful Paint,0.97,870.0,millisecond,http://jmp.ru
first-contentful-paint,First Contentful Paint,1.0,193.0,millisecond,http://jmp.ru
interactive,Time to Interactive,0.73,3390.0,millisecond,http://ucentr.ru
largest-contentful-paint,Largest Contentful Paint,0.21,3683.0,millisecond,http://ucentr.ru
first-contentful-paint,First Contentful Paint,0.73,1240.0,millisecond,http://ucentr.ru
interactive,Time to Interactive,1.0,1286.0,millisecond,http://ristc.ru
largest-contentful-paint,Largest Contentful Paint,0.89,1220.0,millisecond,http://ristc.ru
first-contentful-paint,First Contentful Paint,0.99,620.0,millisecond,http://ristc.ru
interactive,Time to Interactive,1.0,686.0,millisecond,http://sro-flagman.ru
largest-contentful-paint,Largest Contentful Paint,0.98,800.0,millisecond,http://sro-flagman.ru
first-contentful-paint,First Contentful Paint,0.98,686.0,millisecond,http://sro-flagman.ru
interactive,Time to Interactive,0.77,3167.0,millisecond,http://seminarspn.ru
largest-contentful-paint,Largest Contentful Paint,0.28,3300.0,millisecond,http://seminarspn.ru
first-contentful-paint,First Contentful Paint,0.78,1163.5,millisecond,http://seminarspn.ru
interactive,Time to Interactive,0.97,1850.5,millisecond,http://matronaufa.ru
largest-contentful-paint,Largest Contentful Paint,0.56,2210.0,millisecond,http://matronaufa.ru
first-contentful-paint,First Contentful Paint,0.8,1131.0,millisecond,http://matronaufa.ru
interactive,Time to Interactive,1.0,411.0,millisecond,http://fondzvezda.ru
largest-contentful-paint,Largest Contentful Paint,0.81,1506.5,millisecond,http://fondzvezda.ru
first-contentful-paint,First Contentful Paint,1.0,411.0,millisecond,http://fondzvezda.ru
interactive,Time to Interactive,0.73,3391.5,millisecond,http://vdoh-vdoh.ru
largest-contentful-paint,Largest Contentful Paint,0.56,2197.0,millisecond,http://vdoh-vdoh.ru
first-contentful-paint,First Contentful Paint,0.93,857.0,millisecond,http://vdoh-vdoh.ru
interactive,Time to Interactive,1.0,927.0,millisecond,http://sro-pozhar.ru
largest-contentful-paint,Largest Contentful Paint,0.86,1350.0,millisecond,http://sro-pozhar.ru
first-contentful-paint,First Contentful Paint,0.9,927.0,millisecond,http://sro-pozhar.ru
interactive,Time to Interactive,1.0,202.0,millisecond,http://almazkrest.ru
largest-contentful-paint,Largest Contentful Paint,1.0,202.0,millisecond,http://almazkrest.ru
first-contentful-paint,First Contentful Paint,1.0,202.0,millisecond,http://almazkrest.ru
interactive,Time to Interactive,0.61,3963.5,millisecond,http://triadairk.pulscen.ru
largest-contentful-paint,Largest Contentful Paint,0.51,2373.0,millisecond,http://triadairk.pulscen.ru
first-contentful-paint,First Contentful Paint,0.75,1210.0,millisecond,http://triadairk.pulscen.ru
interactive,Time to Interactive,1.0,954.0,millisecond,http://cnesit.ru
largest-contentful-paint,Largest Contentful Paint,0.96,954.0,millisecond,http://cnesit.ru
first-contentful-paint,First Contentful Paint,0.89,954.0,millisecond,http://cnesit.ru
interactive,Time to Interactive,0.92,2329.5,millisecond,http://myspkpip.ru
largest-contentful-paint,Largest Contentful Paint,0.4,2765.0,millisecond,http://myspkpip.ru
first-contentful-paint,First Contentful Paint,0.28,2047.0,millisecond,http://myspkpip.ru
interactive,Time to Interactive,1.0,907.0,millisecond,http://nocssosystema.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1085.0,millisecond,http://nocssosystema.ru
first-contentful-paint,First Contentful Paint,0.95,792.0,millisecond,http://nocssosystema.ru
interactive,Time to Interactive,0.99,1611.0,millisecond,http://npsun.ru
largest-contentful-paint,Largest Contentful Paint,0.62,2029.0,millisecond,http://npsun.ru
first-contentful-paint,First Contentful Paint,0.49,1611.0,millisecond,http://npsun.ru
interactive,Time to Interactive,0.83,2898.0,millisecond,http://dosaaf29.ru
largest-contentful-paint,Largest Contentful Paint,0.61,2050.0,millisecond,http://dosaaf29.ru
first-contentful-paint,First Contentful Paint,0.86,1015.5,millisecond,http://dosaaf29.ru
interactive,Time to Interactive,0.97,1889.0,millisecond,http://kiaplaw.ru
largest-contentful-paint,Largest Contentful Paint,0.82,1476.0,millisecond,http://kiaplaw.ru
first-contentful-paint,First Contentful Paint,0.77,1166.0,millisecond,http://kiaplaw.ru
interactive,Time to Interactive,0.95,2065.0,millisecond,http://garmonia-consult.ru
largest-contentful-paint,Largest Contentful Paint,0.58,2141.5,millisecond,http://garmonia-consult.ru
first-contentful-paint,First Contentful Paint,0.91,905.0,millisecond,http://garmonia-consult.ru
interactive,Time to Interactive,0.86,2719.5,millisecond,http://ecoptica.com
largest-contentful-paint,Largest Contentful Paint,0.81,1505.0,millisecond,http://ecoptica.com
first-contentful-paint,First Contentful Paint,0.58,1470.0,millisecond,http://ecoptica.com
interactive,Time to Interactive,1.0,701.0,millisecond,http://sro-eanw.ru
largest-contentful-paint,Largest Contentful Paint,0.99,701.0,millisecond,http://sro-eanw.ru
first-contentful-paint,First Contentful Paint,1.0,380.0,millisecond,http://sro-eanw.ru
interactive,Time to Interactive,0.96,1950.0,millisecond,http://mrsu.ru
largest-contentful-paint,Largest Contentful Paint,0.86,1326.5,millisecond,http://mrsu.ru
first-contentful-paint,First Contentful Paint,0.71,1267.5,millisecond,http://mrsu.ru
interactive,Time to Interactive,1.0,1306.0,millisecond,http://dosaafkansk.ucoz.ru
largest-contentful-paint,Largest Contentful Paint,0.94,1014.0,millisecond,http://dosaafkansk.ucoz.ru
first-contentful-paint,First Contentful Paint,0.86,1014.0,millisecond,http://dosaafkansk.ucoz.ru
interactive,Time to Interactive,1.0,865.0,millisecond,http://sovetmiraorel.ru
largest-contentful-paint,Largest Contentful Paint,0.84,1390.0,millisecond,http://sovetmiraorel.ru
first-contentful-paint,First Contentful Paint,0.93,865.0,millisecond,http://sovetmiraorel.ru
interactive,Time to Interactive,0.95,2034.5,millisecond,http://dosaaf-abdulino.ru
largest-contentful-paint,Largest Contentful Paint,0.54,2263.5,millisecond,http://dosaaf-abdulino.ru
first-contentful-paint,First Contentful Paint,0.53,1542.5,millisecond,http://dosaaf-abdulino.ru
interactive,Time to Interactive,1.0,655.0,millisecond,http://sirota-ps.ru
largest-contentful-paint,Largest Contentful Paint,0.84,1386.0,millisecond,http://sirota-ps.ru
first-contentful-paint,First Contentful Paint,0.98,655.0,millisecond,http://sirota-ps.ru
interactive,Time to Interactive,1.0,1113.0,millisecond,http://bars39.ru
largest-contentful-paint,Largest Contentful Paint,0.37,2892.5,millisecond,http://bars39.ru
first-contentful-paint,First Contentful Paint,0.88,977.0,millisecond,http://bars39.ru
interactive,Time to Interactive,1.0,550.0,millisecond,http://np-urs.ru
largest-contentful-paint,Largest Contentful Paint,0.99,655.0,millisecond,http://np-urs.ru
first-contentful-paint,First Contentful Paint,0.99,550.0,millisecond,http://np-urs.ru
interactive,Time to Interactive,0.7,3534.0,millisecond,http://bakunina-fond.ru
largest-contentful-paint,Largest Contentful Paint,0.63,2004.5,millisecond,http://bakunina-fond.ru
first-contentful-paint,First Contentful Paint,0.98,690.0,millisecond,http://bakunina-fond.ru
interactive,Time to Interactive,0.98,1693.5,millisecond,http://chado-rado.ru
largest-contentful-paint,Largest Contentful Paint,0.47,2510.0,millisecond,http://chado-rado.ru
first-contentful-paint,First Contentful Paint,0.73,1237.0,millisecond,http://chado-rado.ru
interactive,Time to Interactive,0.96,1992.5,millisecond,http://sro2.ru
largest-contentful-paint,Largest Contentful Paint,0.2,3785.0,millisecond,http://sro2.ru
first-contentful-paint,First Contentful Paint,0.62,1405.0,millisecond,http://sro2.ru
interactive,Time to Interactive,1.0,260.0,millisecond,http://preobrazgenie.ru
largest-contentful-paint,Largest Contentful Paint,0.99,715.0,millisecond,http://preobrazgenie.ru
first-contentful-paint,First Contentful Paint,1.0,260.0,millisecond,http://preobrazgenie.ru
interactive,Time to Interactive,1.0,1017.0,millisecond,http://brschool16.ru
largest-contentful-paint,Largest Contentful Paint,0.55,2245.0,millisecond,http://brschool16.ru
first-contentful-paint,First Contentful Paint,0.95,817.0,millisecond,http://brschool16.ru
interactive,Time to Interactive,1.0,920.0,millisecond,http://kdl-vz.ru
largest-contentful-paint,Largest Contentful Paint,0.88,1260.0,millisecond,http://kdl-vz.ru
first-contentful-paint,First Contentful Paint,0.91,920.0,millisecond,http://kdl-vz.ru
interactive,Time to Interactive,0.0,16777.0,millisecond,http://kroofarr.ru
largest-contentful-paint,Largest Contentful Paint,0.11,4639.0,millisecond,http://kroofarr.ru
first-contentful-paint,First Contentful Paint,0.65,1361.0,millisecond,http://kroofarr.ru
interactive,Time to Interactive,0.99,1370.0,millisecond,http://www.детям116.рф
largest-contentful-paint,Largest Contentful Paint,0.79,1550.0,millisecond,http://www.детям116.рф
first-contentful-paint,First Contentful Paint,0.72,1250.0,millisecond,http://www.детям116.рф
interactive,Time to Interactive,1.0,893.0,millisecond,http://nkoonline.ru
largest-contentful-paint,Largest Contentful Paint,0.89,1230.0,millisecond,http://nkoonline.ru
first-contentful-paint,First Contentful Paint,0.95,808.0,millisecond,http://nkoonline.ru
interactive,Time to Interactive,1.0,675.0,millisecond,http://dosaaf53-hvoynaja.ru
largest-contentful-paint,Largest Contentful Paint,0.78,1575.0,millisecond,http://dosaaf53-hvoynaja.ru
first-contentful-paint,First Contentful Paint,0.98,675.0,millisecond,http://dosaaf53-hvoynaja.ru
interactive,Time to Interactive,1.0,689.5,millisecond,http://dosaaf53-okulovka.ru
largest-contentful-paint,Largest Contentful Paint,0.99,724.5,millisecond,http://dosaaf53-okulovka.ru
first-contentful-paint,First Contentful Paint,0.98,689.5,millisecond,http://dosaaf53-okulovka.ru
interactive,Time to Interactive,1.0,194.0,millisecond,http://romanenko-oleg-genadevich.ru
largest-contentful-paint,Largest Contentful Paint,1.0,194.0,millisecond,http://romanenko-oleg-genadevich.ru
first-contentful-paint,First Contentful Paint,1.0,194.0,millisecond,http://romanenko-oleg-genadevich.ru
interactive,Time to Interactive,1.0,1312.0,millisecond,http://kolybel51.ru
largest-contentful-paint,Largest Contentful Paint,0.54,2280.0,millisecond,http://kolybel51.ru
first-contentful-paint,First Contentful Paint,0.68,1312.0,millisecond,http://kolybel51.ru
interactive,Time to Interactive,1.0,1248.0,millisecond,http://dosaaf-ro05.ru
largest-contentful-paint,Largest Contentful Paint,0.84,1413.0,millisecond,http://dosaaf-ro05.ru
first-contentful-paint,First Contentful Paint,0.76,1188.0,millisecond,http://dosaaf-ro05.ru
interactive,Time to Interactive,1.0,581.5,millisecond,http://ecolife05.ru
largest-contentful-paint,Largest Contentful Paint,0.75,1680.0,millisecond,http://ecolife05.ru
first-contentful-paint,First Contentful Paint,1.0,464.0,millisecond,http://ecolife05.ru
interactive,Time to Interactive,1.0,1290.0,millisecond,http://sadkavkaz.ru
largest-contentful-paint,Largest Contentful Paint,0.86,1340.0,millisecond,http://sadkavkaz.ru
