vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,fullName,field,website,group_id
https://vk.com/mpred,3054.0,1741.0,2.0,88.0,4.4,7.0,0.35,88.0,4.4,9154.0,457.7,0.0,0.0,1097400002920,"АНО ""МОЛОДЕЖНАЯ ШКОЛА ПРЕДПРИНИМАТЕЛЬСТВА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""МОЛОДЕЖНАЯ ШКОЛА ПРЕДПРИНИМАТЕЛЬСТВА""","Образование, просвещение",mshp74.ru,mpred
https://vk.com/mpvrn,1647.0,1698.0,10.0,398.0,19.9,3.0,0.15,398.0,19.9,16739.0,836.95,0.0,0.0,1043692008414,"ВРОО ""МОЛОДОЕ ЧЕРНОЗЕМЬЕ""","ВОРОНЕЖСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""МОЛОДОЕ ЧЕРНОЗЕМЬЕ""","Организации для семей, женщин, детей и подростков",molnko.ru,mpvrn
https://vk.com/mronw,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1037858000180,МРО «СЕВЕРО-ЗАПАД»,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""МЕЖРЕГИОНАЛЬНОЕ ОБЪЕДИНЕНИЕ РЕГИОНАЛЬНЫХ СПОРТИВНЫХ ФЕДЕРАЦИЙ ПО ФУТБОЛУ ""СЕВЕРО-ЗАПАД""",Спорт,mronw.ru,mronw
https://vk.com/mrsss_moscow,2108.0,2174.0,10.0,286.0,14.3,2.0,0.1,286.0,14.3,22317.0,1115.85,0.0,0.0,1137799003418,"МРО ""РССС""","МОСКОВСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""РОССИЙСКИЙ СТУДЕНЧЕСКИЙ СПОРТИВНЫЙ СОЮЗ""",Спорт,mrsss.ru,mrsss_moscow
https://vk.com/mrsu13,,8685.0,10.0,783.0,39.15,14.0,0.7,783.0,39.15,56130.0,2806.5,0.0,0.0,1101300000559,"АНО ""ЭТНОПРАВО""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЭТНОПРАВО""","Образование, просвещение",mrsu.ru,mrsu13
https://vk.com/ms_kooop,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1163926075125,"СОЮЗ ""КОООП""","СОЮЗ ""КАЛИНИНГРАДСКОЕ ОБЛАСТНОЕ ОБЪЕДИНЕНИЕ ОРГАНИЗАЦИЙ ПРОФСОЮЗОВ""",Профсоюзы,kooop39.ru,ms_kooop
https://vk.com/ms_pksp,1573.0,3911.0,4.0,399.0,19.95,8.0,0.4,399.0,19.95,12260.0,613.0,0.0,0.0,1025900000356,ПЕРМСКИЙ КРАЙСОВПРОФ,"ПЕРМСКИЙ КРАЕВОЙ СОЮЗ ОРГАНИЗАЦИЙ ПРОФСОЮЗОВ ""ПЕРМСКИЙ КРАЙСОВПРОФ""",Профсоюзы,permsovprof.ru,ms_pksp
https://vk.com/ms_terprofzhel,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1037739036851,ТЕРПРОФЖЕЛ МОСЖЕЛТРАНС,РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ - ТЕРРИТОРИАЛЬНАЯ ОРГАНИЗАЦИЯ РОССИЙСКОГО ПРОФЕССИОНАЛЬНОГО СОЮЗА ЖЕЛЕЗНОДОРОЖНИКОВ И ТРАНСПОРТНЫХ СТРОИТЕЛЕЙ,Спорт,terkom-rzd.ru,ms_terprofzhel
https://vk.com/msbsave,,45.0,2.22,45.0,2.25,4.0,0.2,45.0,2.25,3209.0,160.45,0.0,0.0,1201800015075,"АНО ""ЦЗ МСБ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ЗАЩИТЫ МАЛОГО И СРЕДНЕГО БИЗНЕСА""",Поддержка предпринимательства,savemsb.ru,msbsave
https://vk.com/msch168,977.0,483.0,6.67,46.0,2.3,0.0,0.0,46.0,2.3,2843.0,142.15,0.0,0.0,1025403642527,"ФОНД ""МЕДСАНЧАСТЬ-168""","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ФОНД РАЗВИТИЯ И ОКАЗАНИЯ СПЕЦИАЛИЗИРОВАННОЙ МЕДИЦИНСКОЙ ПОМОЩИ ""МЕДСАНЧАСТЬ-168""",Медицина и здравоохранение,hospital168.ru,msch168
https://vk.com/mschenikova,,167.0,1.33,210.0,10.5,0.0,0.0,210.0,10.5,8999.0,449.95,,,1103500001021,"ВООО ""КЛУБ ИТ- ДИРЕКТОРОВ ВОЛОГОДСКОЙ ОБЛАСТИ""","ВОЛОГОДСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""КЛУБ ДИРЕКТОРОВ ПО ИНФОРМАЦИОННЫМ ТЕХНОЛОГИЯМ ВОЛОГОДСКОЙ ОБЛАСТИ""",Профессиональная организация,cio35.ru,mschenikova
https://vk.com/mshks2018,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1121100000670,КОМИ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ РОССИЙСКИХ СТУДЕНЧЕСКИХ ОТРЯДОВ,"КОМИ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ МОЛОДЕЖНОЙ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""РОССИЙСКИЕ СТУДЕНЧЕСКИЕ ОТРЯДЫ""",Студенческие инициативы,krorso.ru,mshks2018
https://vk.com/mskaerobatics,100.0,44.0,4.0,239.0,11.95,6.0,0.3,239.0,11.95,5661.0,283.05,0.0,0.0,1107799020009,"РОО ""ФЕДЕРАЦИЯ САМОЛЕТНОГО СПОРТА Г. МОСКВЫ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ САМОЛЕТНОГО СПОРТА ГОРОДА МОСКВЫ""",Спорт,mfavs.ru,mskaerobatics
https://vk.com/msses_ru,8229.0,2002.0,20.0,341.0,17.05,6.0,0.3,341.0,17.05,31932.0,1596.6,0.0,0.0,1157700006188,"ОАНО ""МВШСЭН""","ОБРАЗОВАТЕЛЬНАЯ АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКАЯ ВЫСШАЯ ШКОЛА СОЦИАЛЬНЫХ И ЭКОНОМИЧЕСКИХ НАУК""","Образование, просвещение",www.msses.ru,msses_ru
https://vk.com/msuchoir,1077.0,235.0,1.67,643.0,32.15,25.0,1.25,643.0,32.15,29358.0,1467.9,0.0,0.0,1037739578821,ЦИЯК МГУ,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПО ИЗУЧЕНИЮ ЯПОНСКОЙ КУЛЬТУРЫ МОСКОВСКОГО ГОСУДАРСТВЕННОГО УНИВЕРСИТЕТА""","Образование, просвещение",www.choir.msu.ru,msuchoir
https://vk.com/mtc_kirov,502.0,816.0,3.33,2.0,0.1,0.0,0.0,2.0,0.1,,,0.0,0.0,1034300008379,"КРОО ""МТЦ""","КИРОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ КУЛЬТУРЫ ""МОЛОДЕЖНЫЙ ТВОРЧЕСКИЙ ЦЕНТР""","Культура, искусство",mtc-kirov.ru,mtc_kirov
https://vk.com/mtufrus,1544.0,2826.0,10.0,373.0,18.65,6.0,0.3,373.0,18.65,7135.0,356.75,0.0,0.0,1027739267710,МОСКОВСКАЯ ФЕДЕРАЦИЯ ПРОФСОЮЗОВ; МФП,"СОЮЗ ОРГАНИЗАЦИЙ ПРОФСОЮЗОВ ""МОСКОВСКАЯ ФЕДЕРАЦИЯ ПРОФСОЮЗОВ""",Профсоюзы,mtuf.ru,mtufrus
https://vk.com/muckrd,126.0,100.0,6.67,17.0,0.85,0.0,0.0,17.0,0.85,1428.0,71.4,0.0,0.0,1032307172963,"АНО ДПО ""МУЦ ""КРАСНОДАРСКИЙ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""МЕЖОТРАСЛЕВОЙ УЧЕБНЫЙ ЦЕНТР ""КРАСНОДАРСКИЙ""","Образование, просвещение",muc-krasnodar.ru,muckrd
https://vk.com/mufffinboy1,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1193700000438,"ИОООПДИРДТ ""МИР ДЕТЯМ""","ИВАНОВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПОМОЩИ ДЕТЯМ И РАЗВИТИЯ ДЕТСКОГО ТВОРЧЕСТВА ""МИР ДЕТЯМ""","Организации для семей, женщин, детей и подростков",mirdetyam37.ru,mufffinboy1
https://vk.com/muhammadsalim,1951.0,2408.0,2.5,739.0,36.95,0.0,0.0,739.0,36.95,22577.0,1128.85,0.0,0.0,1110200003649,,"МЕСТНАЯ МУСУЛЬМАНСКАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""МУХАММАДСАЛИМ"" ГОРОДСКОГО ОКРУГА ГОРОД СТЕРЛИТАМАК РЕСПУБЛИКИ БАШКОРТОСТАН ДУХОВНОГО УПРАВЛЕНИЯ МУСУЛЬМАН РЕСПУБЛИКИ БАШКОРТОСТАН",Религия,muhammadsalim.ru,muhammadsalim
https://vk.com/museum_mnk,5995.0,1126.0,10.0,161.0,8.05,1.0,0.05,161.0,8.05,8924.0,446.2,0.0,0.0,1147799016200,"АНО ""МНК""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""МЕЖДУНАРОДНЫЙ НУМИЗМАТИЧЕСКИЙ КЛУБ""","Культура, искусство",coinmuseum.ru,museum_mnk
https://vk.com/music_children_band,296.0,99.0,2.86,236.0,11.8,8.0,0.4,236.0,11.8,8226.0,411.3,0.0,0.0,1176313067292,"АССОЦИАЦИЯ (СОЮЗ) ""МУЗЫКАЛЬНАЯ ПЛАНЕТА""","АССОЦИАЦИЯ (СОЮЗ) ТВОРЧЕСКОЙ МОЛОДЁЖИ ""МУЗЫКАЛЬНАЯ ПЛАНЕТА""","Культура, искусство",muzikalnayaplaneta.ru,music_children_band
https://vk.com/mvoznesenie,885.0,1794.0,3.33,97.0,4.85,4.0,0.2,97.0,4.85,4185.0,209.25,0.0,0.0,1037739772586,,МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА ВОЗНЕСЕНИЯ ГОСПОДНЯ НА БОЛЬШОЙ НИКИТСКОЙ (МАЛОЕ ВОЗНЕСЕНИЕ) ГОР. МОСКВЫ МОСКОВСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ),Религия,mvoznesenie.ru,mvoznesenie
https://vk.com/my_i_vos,211.0,90.0,1.11,33.0,1.65,2.0,0.1,33.0,1.65,,,0.0,0.0,1027739313557,ВОС,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ ""ВСЕРОССИЙСКОЕ ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ОБЩЕСТВО СЛЕПЫХ """,Инвалиды,www.vos.org.ru,my_i_vos
https://vk.com/myachmedia,,482.0,10.0,6.0,0.3,0.0,0.0,6.0,0.3,200.0,10.0,0.0,0.0,1217700238282,"АНО ЦЕНТР ИНФОРМАЦИОННОЙ ПОДДЕРЖКИ ДЕЯТЕЛЬНОСТИ НЕКОММЕРЧЕСКИХ ОРГАНИЗАЦИЙ ""МЯЧ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ЦЕНТР ИНФОРМАЦИОННОЙ ПОДДЕРЖКИ ДЕЯТЕЛЬНОСТИ НЕКОММЕРЧЕСКИХ ОРГАНИЗАЦИЙ ""МЯЧ""","Адресная помощь, благотворительность",myachmedia.ru,myachmedia
https://vk.com/mybusiness_irk,382.0,1031.0,20.0,92.0,4.6,4.0,0.2,92.0,4.6,4367.0,218.35,0.0,0.0,1093800002724,"ФОНД ЦЕНТР ""МОЙ БИЗНЕС""","ФОНД ПОДДЕРЖКИ И РАЗВИТИЯ ПРЕДПРИНИМАТЕЛЬСТВА ИРКУТСКОЙ ОБЛАСТИ ЦЕНТР ""МОЙ БИЗНЕС""",Поддержка предпринимательства,fondirk.ru,mybusiness_irk
https://vk.com/mybussinessvrn,5382.0,1507.0,20.0,102.0,5.1,1.0,0.05,102.0,5.1,5947.0,297.35,0.0,0.0,1023601547980,ГФПМПВО,ГОСУДАРСТВЕННЫЙ ФОНД ПОДДЕРЖКИ МАЛОГО ПРЕДПРИНИМАТЕЛЬСТВА ВОРОНЕЖСКОЙ ОБЛАСТИ,Поддержка предпринимательства,fundsbs.ru,mybussinessvrn
https://vk.com/myfriendsfoundation,572.0,906.0,6.67,27.0,1.35,0.0,0.0,27.0,1.35,,,0.0,0.0,1097799012343,"БФ ""МОИ ДРУЗЬЯ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОДДЕРЖКИ СЕМЬИ ""МОИ ДРУЗЬЯ""","Организации для семей, женщин, детей и подростков",my-friends.ru,myfriendsfoundation
https://vk.com/myhistorywalk,3468.0,1535.0,10.0,602.0,30.1,5.0,0.25,602.0,30.1,54882.0,2744.1,0.0,0.0,1147799002174,"ФОНД ""ПРОРЫВ""","ФОНД ПОДДЕРЖКИ БИЗНЕС ПРОГРАММ И ПРОЕКТОВ ""ПРОРЫВ""",Поддержка предпринимательства,фондпрорыв.рф,myhistorywalk
https://vk.com/mykhabkray,146.0,586.0,10.0,209.0,10.45,8.0,0.4,209.0,10.45,2258.0,112.9,0.0,0.0,1152700001520,ХРО РСМ,"ХАБАРОВСКАЯ РЕГИОНАЛЬНАЯ ОРГАНИЗАЦИЯ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""РОССИЙСКИЙ СОЮЗ МОЛОДЁЖИ""","Организации для семей, женщин, детей и подростков",mykhabkray.ru,mykhabkray
https://vk.com/mypatronage,985.0,2368.0,6.67,99.0,4.95,4.0,0.2,99.0,4.95,4293.0,214.65,0.0,0.0,1166313151586,"АНО ""ПАТРОНАЖНАЯ СЛУЖБА ТОЛЬЯТТИ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ПАТРОНАЖНАЯ СЛУЖБА ТОЛЬЯТТИ""","Адресная помощь, благотворительность",www.patronage-tlt.ru,mypatronage
https://vk.com/mypobeda,2626.0,645.0,6.67,16.0,0.8,2.0,0.1,16.0,0.8,3302.0,165.1,0.0,0.0,1067799022862,ФОНД СВЯТЫХ КОНСТАНТИНА И ЕЛЕНЫ,ФОНД СВЯТЫХ РАВНОАПОСТОЛЬНЫХ КОНСТАНТИНА И ЕЛЕНЫ,Религия,moyapobeda.ru,mypobeda
https://vk.com/myshgorod,2145.0,271.0,20.0,556.0,27.8,38.0,1.9,556.0,27.8,28208.0,1410.4,0.0,0.0,1167600050683,"АНО ""ЦЕНТР РЕМЕСЕЛ ""МЫШГОРОД""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР РЕМЕСЕЛ ""МЫШГОРОД""","Культура, искусство",myshgorod.ru,myshgorod
https://vk.com/mysroki,847.0,552.0,6.67,58.0,2.9,21.0,1.05,58.0,2.9,6687.0,334.35,0.0,0.0,1102300003079,"А СРО ""ОКИ""","АССОЦИАЦИЯ САМОРЕГУЛИРУЕМАЯ ОРГАНИЗАЦИЯ ""ОБЪЕДИНЕНИЕ КАДАСТРОВЫХ ИНЖЕНЕРОВ""",Профессиональная организация,asroki.ru,mysroki
https://vk.com/mytogetut,531.0,53.0,2.86,279.0,13.95,26.0,1.3,279.0,13.95,12079.0,603.95,0.0,0.0,1197800004522,БФ МЫ ТОЖЕ ТУТ,БЛАГОТВОРИТЕЛЬНЫЙ ФОНД МЫ ТОЖЕ ТУТ,Инвалиды,mytogetut.ru,mytogetut
https://vk.com/mzpos,2335.0,819.0,10.0,104.0,5.2,24.0,1.2,104.0,5.2,4660.0,233.0,0.0,0.0,1047796197151,МЕЖДУНАРОДНЫЙ ЦЕНТР ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ; МЦПО,"НЕГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ ЧАСТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""МЕЖДУНАРОДНЫЙ ЦЕНТР ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ""","Образование, просвещение",mzpo-s.ru,mzpos
https://vk.com/nablagomira,16129.0,3549.0,5.0,305.0,15.25,2.0,0.1,305.0,15.25,20110.0,1005.5,0.0,0.0,1127799003089,"БФ ""НА БЛАГО МИРА""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НА БЛАГО МИРА""","Адресная помощь, благотворительность",nablagomira.ru,nablagomira
https://vk.com/nacmuzpremia,1359.0,1524.0,10.0,208.0,10.4,92.0,4.6,208.0,10.4,10519.0,525.95,0.0,0.0,1167700064608,ФПОМ,ФОНД ПОДДЕРЖКИ ОТЕЧЕСТВЕННОЙ МУЗЫКИ,"Культура, искусство",musicpremia.ru,nacmuzpremia
https://vk.com/naidal03,1070.0,2393.0,10.0,233.0,11.65,25.0,1.25,233.0,11.65,6869.0,343.45,0.0,0.0,1080300000208,"РООРДИ ""НАЙДАЛ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ РОДИТЕЛЕЙ ДЕТЕЙ-ИНВАЛИДОВ ""НАЙДАЛ""",Инвалиды,naidal03.ru,naidal03
https://vk.com/nappan,56.0,,,,,,,,,,,,,1127799002528,АССОЦИАЦИЯ ПРОИЗВОДИТЕЛЕЙ ПАНЕЛЕЙ ИЗ ППУ,АССОЦИАЦИЯ ПРОИЗВОДИТЕЛЕЙ ПАНЕЛЕЙ ИЗ ППУ,Профессиональная организация,nappan.ru,nappan
https://vk.com/napsrf/,3.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,15.4,0.0,0.0,1217800033879,НАЦИОНАЛЬНАЯ АКАДЕМИЯ ПРОФЕССИОНАЛЬНЫХ СТАНДАРТОВ (НАПС),"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""НАЦИОНАЛЬНАЯ АКАДЕМИЯ ПРОФЕССИОНАЛЬНЫХ СТАНДАРТОВ (НАПС)""","Образование, просвещение",napsrf.ru,napsrf
https://vk.com/narkonet58,287.0,610.0,5.0,162.0,8.1,0.0,0.0,162.0,8.1,3070.0,153.5,0.0,0.0,1155800000168,"БФ ""НАРКОНЕТ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НАРКОНЕТ""",Медицина и здравоохранение,http://narkonet58.ru,narkonet58
https://vk.com/narody33,5.0,179.0,20.0,4.0,0.2,0.0,0.0,4.0,0.2,154.0,7.7,0.0,0.0,1033302016550,"АНО ""АРР""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""АГЕНТСТВО РЕГИОНАЛЬНОГО РАЗВИТИЯ""","Урбанистика, регионоведение, туризм",народы33.рф,narody33
https://vk.com/naseo_russia,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1155000005159,НАСЭО,НАЦИОНАЛЬНАЯ АССОЦИАЦИЯ СПАСАТЕЛЬНЫХ И ЭКОЛОГИЧЕСКИХ ОРГАНИЗАЦИЙ,Экология и животные,насэо.рф,naseo_russia
https://vk.com/nashexpert,482.0,116.0,1.54,431.0,21.55,0.0,0.0,431.0,21.55,6385.0,319.25,0.0,0.0,1157400001660,"АНО ""НАШ ЭКСПЕРТ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""НАШ ЭКСПЕРТ""",Развитие гражданского общества,nash.expert,nashexpert
https://vk.com/nashidetispb,13272.0,11225.0,20.0,512.0,25.6,20.0,1.0,512.0,25.6,28100.0,1405.0,0.0,0.0,1107800003596,"МООСПД ""НАШИ ДЕТИ""","МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СОЦИАЛЬНОЙ ПОМОЩИ ДЕТЯМ ""НАШИ ДЕТИ""","Организации для семей, женщин, детей и подростков",http://nashi-deti.spb.ru,nashidetispb
https://vk.com/nashsevastopol,2853.0,8415.0,20.0,247.0,12.35,8.0,0.4,247.0,12.35,7811.0,390.55,0.0,0.0,1169204053370,"СРОО ""СЕВАСТОПОЛЬСКИЕ МАМЫ""","СЕВАСТОПОЛЬСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ЗАЩИТЫ ДЕТСТВА И МАТЕРИНСТВА ""СЕВАСТОПОЛЬСКИЕ МАМЫ""","Организации для семей, женщин, детей и подростков",http://севмама.рф,nashsevastopol
https://vk.com/nasledie_vyatki,179.0,232.0,5.0,109.0,5.45,5.0,0.25,109.0,5.45,3628.0,181.4,0.0,0.0,1154300000161,,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НАСЛЕДИЕ ВЯТКИ""","Адресная помощь, благотворительность",наследие-вятки.рф,nasledie_vyatki
https://vk.com/nasledie63,915.0,90.0,3.33,6.0,0.3,0.0,0.0,6.0,0.3,6143.0,307.15,0.0,0.0,1136300002310,"РОО ""МОЛОДЕЖНОЕ ИНФОРМАЦИОННОЕ АГЕНТСТВО САМАРСКОЙ ОБЛАСТИ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""МОЛОДЕЖНОЕ ИНФОРМАЦИОННОЕ АГЕНТСТВО САМАРСКОЙ ОБЛАСТИ""","Организации для семей, женщин, детей и подростков",profpred63.ru,nasledie63
https://vk.com/naslediekryma,314.0,270.0,2.22,23.0,1.15,2.0,0.1,23.0,1.15,2206.0,110.3,0.0,0.0,1159102111090,"БФ ""НАСЛЕДИЕ КРЫМА""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НАСЛЕДИЕ КРЫМА""","Урбанистика, регионоведение, туризм",bfnk.ru,naslediekryma
https://vk.com/nasmnogo59,16668.0,5230.0,10.0,344.0,17.2,8.0,0.4,344.0,17.2,63127.0,3156.35,0.0,0.0,1125900002260,"ПРОО ""НАСМНОГО""","ПЕРМСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПО ПОДДЕРЖКЕ СЕМЬИ, МАТЕРИНСТВА, ОТЦОВСТВА И ДЕТСТВА ""НАСМНОГО""","Организации для семей, женщин, детей и подростков",насмного59.рф,nasmnogo59
https://vk.com/nastavnik1,,3323.0,6.67,199.0,9.95,11.0,0.55,199.0,9.95,12074.0,603.7,0.0,0.0,1145200000880,"БФ ""КРЫЛЬЯ ЖИЗНИ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""КРЫЛЬЯ ЖИЗНИ""","Адресная помощь, благотворительность",http://www.wings-life.ru,nastavnik1
https://vk.com/natlitrf,300.0,231.0,10.0,319.0,15.95,6.0,0.3,319.0,15.95,6948.0,347.4,0.0,0.0,1147799001745,"АНО ""МАРШРУТ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР РАЗРАБОТКИ КУЛЬТУРНЫХ ТУРИСТИЧЕСКИХ МАРШРУТОВ ""МАРШРУТ""","Культура, искусство",natlitrf.ru,natlitrf
https://vk.com/navashino_bizneszentr,62.0,792.0,6.67,52.0,2.6,0.0,0.0,52.0,2.6,1522.0,76.1,0.0,0.0,1125200003697,"АНО ""НАВАШИНСКИЙ ЦПРП""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""НАВАШИНСКИЙ ЦЕНТР ПОДДЕРЖКИ И РАЗВИТИЯ ПРЕДПРИНИМАТЕЛЬСТВА""",Поддержка предпринимательства,бизнеснавашино.рф,navashino_bizneszentr
https://vk.com/nayda53,10677.0,17211.0,20.0,1360.0,68.0,134.0,6.7,1360.0,68.0,41580.0,2079.0,0.0,0.0,1125300000638,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""НАЙДА""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ И РЕАБИЛИТАЦИИ БЕЗДОМНЫХ ЖИВОТНЫХ ""НАЙДА""",Экология и животные,nayda53.com,nayda53
https://vk.com/nazaccent,5586.0,26782.0,10.0,564.0,28.2,17.0,0.85,564.0,28.2,619426.0,30971.3,0.0,0.0,1137799000096,"МОО ""ГИЛЬДИЯ МЕЖЭТНИЧЕСКОЙ ЖУРНАЛИСТИКИ""","МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ЖУРНАЛИСТОВ, ОСВЕЩАЮЩИХ МЕЖЭТНИЧЕСКУЮ ТЕМАТИКУ ""ГИЛЬДИЯ МЕЖЭТНИЧЕСКОЙ ЖУРНАЛИСТИКИ""",Профессиональная организация,nazaccent.ru,nazaccent
https://vk.com/ndetiomsk,1082.0,1042.0,10.0,271.0,13.55,28.0,1.4,271.0,13.55,9302.0,465.1,0.0,0.0,1165543063146,"АНО ""СЦСА ""НАШИ ДЕТИ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""СЕМЕЙНЫЙ ЦЕНТР СОЦИАЛЬНОЙ АБИЛИТАЦИИ ""НАШИ ДЕТИ""","Организации для семей, женщин, детей и подростков",na-deti.ru,ndetiomsk
https://vk.com/nebofest,294.0,300.0,2.5,38.0,1.9,0.0,0.0,38.0,1.9,,,0.0,0.0,1156733011874,"АНО ""ВЗГЛЯД К НЕБУ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР СОДЕЙСТВИЯ ВОСПИТАНИЮ И ОБРАЗОВАНИЮ ДЕТЕЙ И МОЛОДЁЖИ ""ВЗГЛЯД К НЕБУ""","Образование, просвещение",anonebo.ru,nebofest
